EARN_MDN_5YR,DEBT_ALL_STGP_ANY_MDN,DEBT_ALL_STGP_EVAL_MDN,DEBT_ALL_STGP_ANY_MDN10YRPAY,DEBT_ALL_STGP_EVAL_MDN10YRPAY,CIPCODE,CIPDESC,CREDLEV,CREDDESC,INSTNM,IPEDSCOUNT2,CONTROL,ROI_EARNINGS_TO_DEBT,DEBT_TO_INCOME_RATIO,MONTHLY_PAYMENT_PCT,PAYBACK_YEARS,CREDENTIAL_LEVEL_NAME,CIP_2DIGIT,MAJOR_FIELD,ROI_CATEGORY,AFFORDABILITY
78720.0,25257.0,25000.0,268.0,265.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,University of Vermont,95.0,Public,3.1167597101793563,0.3208460365853658,4.085365853658537,0.3208460365853658,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
37230.0,10913.0,10417.0,116.0,110.0,2601,"Biology, General.",2,Associate's Degree,Texas State Technical College,93.0,Public,3.411527535966279,0.2931238248724147,3.7389202256244967,0.2931238248724147,Associate Degree,26,Biological Sciences,Good (3-5),Very Affordable (<10%)
107025.0,25692.0,22625.0,272.0,240.0,1410,"Electrical, Electronics and Communications Engineering.",3,Bachelor's Degree,University of Houston,95.0,Public,4.165693601120972,0.2400560616678346,3.049754730203224,0.2400560616678346,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
43215.0,52060.0,44953.0,552.0,477.0,5122,Public Health.,3,Bachelor's Degree,Bryant & Stratton College-Online,36.0,"Private, for-profit",0.8300998847483673,1.2046743029040845,15.328011107254424,1.2046743029040845,Bachelor Degree,51,Health Professions,Low ROI (<1),Moderate (15-20%)
88499.0,21500.0,15000.0,228.0,159.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,"University of Maryland, Baltimore",389.0,Public,4.116232558139535,0.2429405981988497,3.091560356614199,0.2429405981988497,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
47678.0,30896.0,28750.0,328.0,305.0,904,Journalism.,3,Bachelor's Degree,Morgan State University,61.0,Public,1.5431771103055412,0.6480137589663996,8.25537983975838,0.6480137589663996,Bachelor Degree,90,Other,Below Average (1-2),Very Affordable (<10%)
44079.0,10846.0,9600.0,115.0,102.0,301,Natural Resources Conservation and Research.,2,Associate's Degree,Fox Valley Technical College,16.0,Public,4.064078923105292,0.2460582136618344,3.13074253045668,0.2460582136618344,Associate Degree,30,Other,Good (3-5),Very Affordable (<10%)
58047.0,24250.0,23327.0,257.0,247.0,2601,"Biology, General.",3,Bachelor's Degree,Eastern Kentucky University,92.0,Public,2.3936907216494845,0.4177649146381381,5.312936069047496,0.4177649146381381,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
30374.0,11642.0,8170.0,123.0,87.0,2203,Legal Support Services.,1,Undergraduate Certificate or Diploma,Purdue University Global,34.0,Public,2.609001889709672,0.3832883387107395,4.8594192401395935,0.3832883387107395,Undergraduate Certificate,22,Other,Average (2-3),Very Affordable (<10%)
75927.0,18750.0,12500.0,199.0,133.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,University of North Florida,226.0,Public,4.04944,0.246947726105338,3.1451262396775848,0.246947726105338,Bachelor Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
71775.0,16593.0,,176.0,,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate's Degree,Southwest Tennessee Community College,102.0,Public,4.325619237027662,0.2311807732497387,2.942528735632184,0.2311807732497387,Associate Degree,51,Health Professions,Good (3-5),Very Affordable (<10%)
41306.0,14874.0,13087.0,158.0,139.0,5203,Accounting and Related Services.,2,Associate's Degree,Community College of Allegheny County,49.0,Public,2.7770606427322844,0.3600929647024645,4.590132184186317,0.3600929647024645,Associate Degree,52,Business,Average (2-3),Very Affordable (<10%)
94193.0,22125.0,21500.0,235.0,228.0,1405,Biomedical/Medical Engineering.,3,Bachelor's Degree,New Jersey Institute of Technology,91.0,Public,4.257310734463277,0.234890066140796,2.9938530464047224,0.234890066140796,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
69434.0,21750.0,16844.0,231.0,179.0,4506,Economics.,3,Bachelor's Degree,Rowan University,32.0,Public,3.192367816091954,0.3132471123656998,3.992280438978022,0.3132471123656998,Bachelor Degree,45,Social Sciences,Good (3-5),Very Affordable (<10%)
20862.0,13000.0,10556.0,138.0,112.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Paul Mitchell the School-Albuquerque,92.0,"Private, for-profit",1.6047692307692307,0.6231425558431598,7.937877480586712,0.6231425558431598,Undergraduate Certificate,12,Other,Below Average (1-2),Very Affordable (<10%)
52112.0,27000.0,26000.0,286.0,276.0,1301,"Education, General.",3,Bachelor's Degree,Michigan State University,143.0,Public,1.930074074074074,0.5181148295977894,6.5858151673319005,0.5181148295977894,Bachelor Degree,13,Education,Below Average (1-2),Very Affordable (<10%)
92831.0,21240.0,15625.0,225.0,166.0,1410,"Electrical, Electronics and Communications Engineering.",3,Bachelor's Degree,University of Arkansas,77.0,Public,4.370574387947269,0.2288028783488274,2.908511165451196,0.2288028783488274,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
57636.0,21096.0,19500.0,224.0,207.0,909,"Public Relations, Advertising, and Applied Communication.",3,Bachelor's Degree,University of Northern Iowa,38.0,Public,2.7320819112627985,0.3660212367270456,4.663751821778055,0.3660212367270456,Bachelor Degree,90,Other,Average (2-3),Very Affordable (<10%)
15487.0,9000.0,,95.0,,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,My Le's Beauty College,135.0,"Private, for-profit",1.7207777777777775,0.5811325627946019,7.361012462064958,0.5811325627946019,Undergraduate Certificate,12,Other,Below Average (1-2),Very Affordable (<10%)
44299.0,14500.0,15000.0,154.0,159.0,5401,History.,3,Bachelor's Degree,University of Louisiana at Lafayette,15.0,Public,3.055103448275862,0.3273211584911623,4.1716517302873655,0.3273211584911623,Bachelor Degree,54,History,Good (3-5),Very Affordable (<10%)
113922.0,18483.0,16250.0,196.0,172.0,1107,Computer Science.,3,Bachelor's Degree,California State University-Northridge,214.0,Public,6.163609803603311,0.1622425870332332,2.064570495602254,0.1622425870332332,Bachelor Degree,11,Computer Science,Excellent (>5),Very Affordable (<10%)
86870.0,27000.0,22873.0,286.0,242.0,1410,"Electrical, Electronics and Communications Engineering.",3,Bachelor's Degree,Citadel Military College of South Carolina,34.0,Public,3.2174074074074075,0.3108092552089329,3.950730977322436,0.3108092552089329,Bachelor Degree,14,Engineering,Good (3-5),Very Affordable (<10%)
55481.0,22152.0,18375.0,235.0,195.0,5210,Human Resources Management and Services.,3,Bachelor's Degree,The University of Texas at Tyler,31.0,Public,2.5045594077284217,0.399271822786179,5.082821145977902,0.399271822786179,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
64219.0,26000.0,23815.0,276.0,252.0,3001,Biological and Physical Sciences.,3,Bachelor's Degree,University of Pittsburgh-Pittsburgh Campus,83.0,Public,2.4699615384615385,0.4048646039334153,5.157352185490276,0.4048646039334153,Bachelor Degree,30,Other,Average (2-3),Very Affordable (<10%)
54094.0,24500.0,20250.0,260.0,215.0,5100,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor's Degree,Stetson University,59.0,"Private, nonprofit",2.207918367346939,0.4529152955965541,5.767737641882649,0.4529152955965541,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
59893.0,27000.0,27000.0,286.0,286.0,4201,"Psychology, General.",3,Bachelor's Degree,Widener University,37.0,"Private, nonprofit",2.218259259259259,0.4508039336817324,5.730218890354466,0.4508039336817324,Bachelor Degree,42,Psychology,Average (2-3),Very Affordable (<10%)
45089.0,45254.0,41000.0,480.0,435.0,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,Ashford University,45.0,"Private, for-profit",0.9963539134662128,1.003659429129056,12.774734414158663,1.003659429129056,Bachelor Degree,30,Other,Low ROI (<1),Affordable (10-15%)
61779.0,31131.0,21050.0,330.0,223.0,5202,"Business Administration, Management and Operations.",2,Associate's Degree,Normandale Community College,10.0,Public,1.9844849185699145,0.5039090953236537,6.409945126984898,0.5039090953236537,Associate Degree,52,Business,Below Average (1-2),Very Affordable (<10%)
56867.0,18000.0,16750.0,191.0,178.0,4407,Social Work.,3,Bachelor's Degree,California State University-Sacramento,210.0,Public,3.1592777777777776,0.3165280391087977,4.03045703131869,0.3165280391087977,Bachelor Degree,44,Other,Good (3-5),Very Affordable (<10%)
62236.0,26000.0,22172.0,276.0,235.0,4201,"Psychology, General.",3,Bachelor's Degree,University of Massachusetts-Amherst,489.0,Public,2.393692307692308,0.4177646378301947,5.321678771129251,0.4177646378301947,Bachelor Degree,42,Psychology,Average (2-3),Very Affordable (<10%)
34369.0,10750.0,8488.0,114.0,90.0,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,University of Arkansas at Monticello,87.0,Public,3.197116279069768,0.3127818673804882,3.980331112339608,0.3127818673804882,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
146679.0,12000.0,12000.0,127.0,127.0,2701,Mathematics.,3,Bachelor's Degree,University of Chicago,173.0,"Private, nonprofit",12.22325,0.0818113022314032,1.0390035383388216,0.0818113022314032,Bachelor Degree,27,Mathematics,Excellent (>5),Very Affordable (<10%)
28324.0,16863.0,16046.0,179.0,170.0,5007,Fine and Studio Arts.,3,Bachelor's Degree,University of Florida,93.0,Public,1.6796536796536796,0.595360824742268,7.583674622228498,0.595360824742268,Bachelor Degree,50,Visual Arts,Below Average (1-2),Very Affordable (<10%)
45846.0,9586.0,10550.0,102.0,112.0,4706,Vehicle Maintenance and Repair Technologies.,1,Undergraduate Certificate or Diploma,Somerset Community College,268.0,Public,4.782599624452327,0.2090913056755224,2.6698076168040834,0.2090913056755224,Undergraduate Certificate,47,Other,Good (3-5),Very Affordable (<10%)
68571.0,20478.0,19000.0,217.0,201.0,2601,"Biology, General.",3,Bachelor's Degree,Binghamton University,319.0,Public,3.34852036331673,0.2986393664960406,3.797523734523341,0.2986393664960406,Bachelor Degree,26,Biological Sciences,Good (3-5),Very Affordable (<10%)
47664.0,13560.0,12532.0,144.0,133.0,4706,Vehicle Maintenance and Repair Technologies.,1,Undergraduate Certificate or Diploma,Lincoln Technical Institute-South Plainfield,99.0,"Private, for-profit",3.5150442477876105,0.2844914400805639,3.625377643504532,0.2844914400805639,Undergraduate Certificate,47,Other,Good (3-5),Very Affordable (<10%)
16845.0,9025.0,9025.0,96.0,96.0,5135,Somatic Bodywork and Related Therapeutic Services.,1,Undergraduate Certificate or Diploma,Mayfield College,11.0,"Private, for-profit",1.8664819944598336,0.5357672899970317,6.838824577025823,0.5357672899970317,Undergraduate Certificate,51,Health Professions,Below Average (1-2),Very Affordable (<10%)
62741.0,25620.0,21500.0,272.0,228.0,2602,"Biochemistry, Biophysics and Molecular Biology.",3,Bachelor's Degree,Colorado State University-Fort Collins,53.0,Public,2.4489071038251367,0.4083454200602477,5.202339777816738,0.4083454200602477,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
75861.0,27000.0,25000.0,286.0,265.0,4005,Chemistry.,3,Bachelor's Degree,Rowan University,28.0,Public,2.8096666666666668,0.3559141060624036,4.524063748170997,0.3559141060624036,Bachelor Degree,40,Physical Sciences,Average (2-3),Very Affordable (<10%)
52382.0,26000.0,25500.0,276.0,270.0,4301,Criminal Justice and Corrections.,3,Bachelor's Degree,Missouri Valley College,17.0,"Private, nonprofit",2.014692307692308,0.4963537092894505,6.322782635256385,0.4963537092894505,Bachelor Degree,43,Other,Average (2-3),Very Affordable (<10%)
56700.0,25000.0,20000.0,265.0,212.0,2601,"Biology, General.",3,Bachelor's Degree,Dallas Baptist University,30.0,"Private, nonprofit",2.268,0.4409171075837742,5.608465608465608,0.4409171075837742,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
44323.0,13500.0,,143.0,,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,Central Carolina Community College,26.0,Public,3.283185185185185,0.3045822710556596,3.8715790898630495,0.3045822710556596,Undergraduate Certificate,51,Health Professions,Good (3-5),Very Affordable (<10%)
69063.0,24821.0,20803.0,263.0,221.0,4005,Chemistry.,3,Bachelor's Degree,University of Missouri-Kansas City,90.0,Public,2.7824422867732967,0.3593964930570638,4.569740671560749,0.3593964930570638,Bachelor Degree,40,Physical Sciences,Average (2-3),Very Affordable (<10%)
69168.0,27000.0,26000.0,286.0,276.0,402,Architecture.,3,Bachelor's Degree,Florida Agricultural and Mechanical University,35.0,Public,2.561777777777778,0.390353920888272,4.961832061068702,0.390353920888272,Bachelor Degree,40,Physical Sciences,Average (2-3),Very Affordable (<10%)
43097.0,25678.0,25083.0,272.0,266.0,2301,"English Language and Literature, General.",3,Bachelor's Degree,University of Denver,34.0,"Private, nonprofit",1.678362800841187,0.5958187344826786,7.573613012506672,0.5958187344826786,Bachelor Degree,23,English Language,Below Average (1-2),Very Affordable (<10%)
51627.0,25000.0,23490.0,265.0,249.0,2601,"Biology, General.",3,Bachelor's Degree,Fayetteville State University,56.0,Public,2.06508,0.4842427412013094,6.159567668080655,0.4842427412013094,Bachelor Degree,26,Biological Sciences,Average (2-3),Very Affordable (<10%)
118167.0,11207.0,11207.0,119.0,119.0,1405,Biomedical/Medical Engineering.,3,Bachelor's Degree,Johns Hopkins University,114.0,"Private, nonprofit",10.544034978138663,0.0948403530596528,1.2084592145015105,0.0948403530596528,Bachelor Degree,14,Engineering,Excellent (>5),Very Affordable (<10%)
49269.0,24250.0,21500.0,257.0,228.0,4201,"Psychology, General.",3,Bachelor's Degree,University of North Carolina at Charlotte,372.0,Public,2.031711340206185,0.4921959041182082,6.259514096084759,0.4921959041182082,Bachelor Degree,42,Psychology,Average (2-3),Very Affordable (<10%)
45358.0,27000.0,23250.0,286.0,246.0,1907,"Human Development, Family Studies, and Related Services.",3,Bachelor's Degree,University of Wisconsin-Stout,69.0,Public,1.6799259259259258,0.5952643414612637,7.566471184796507,0.5952643414612637,Bachelor Degree,19,Other,Below Average (1-2),Very Affordable (<10%)
45511.0,16439.0,15692.0,174.0,166.0,5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,University of California-Santa Cruz,177.0,Public,2.7684774013017823,0.3612093779525829,4.587901825932192,0.3612093779525829,Bachelor Degree,50,Visual Arts,Average (2-3),Very Affordable (<10%)
85644.0,21500.0,21374.0,228.0,227.0,5212,Management Information Systems and Services.,3,Bachelor's Degree,University of Wisconsin-Eau Claire,39.0,Public,3.983441860465116,0.251039185465415,3.1946195880622112,0.251039185465415,Bachelor Degree,52,Business,Good (3-5),Very Affordable (<10%)
34105.0,27000.0,26662.0,286.0,283.0,901,Communication and Media Studies.,3,Bachelor's Degree,Northern Michigan University,17.0,Public,1.263148148148148,0.7916727752528955,10.063040609881249,0.7916727752528955,Bachelor Degree,90,Other,Below Average (1-2),Affordable (10-15%)
23012.0,7917.0,6333.0,84.0,67.0,1204,Cosmetology and Related Personal Grooming Services.,1,Undergraduate Certificate or Diploma,Milan Institute-Clovis,236.0,"Private, for-profit",2.906656561828976,0.3440378932730749,4.380323309577611,0.3440378932730749,Undergraduate Certificate,12,Other,Average (2-3),Very Affordable (<10%)
71022.0,9562.0,9500.0,101.0,101.0,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,Pima Community College,71.0,Public,7.427525622254758,0.1346343386556278,1.706513474697981,0.1346343386556278,Undergraduate Certificate,51,Health Professions,Excellent (>5),Very Affordable (<10%)
52808.0,23804.0,22906.0,252.0,243.0,5401,History.,3,Bachelor's Degree,University of Northern Colorado,52.0,Public,2.2184506805578894,0.4507650356006665,5.726405090137857,0.4507650356006665,Bachelor Degree,54,History,Average (2-3),Very Affordable (<10%)
68348.0,26000.0,22000.0,276.0,233.0,5203,Accounting and Related Services.,3,Bachelor's Degree,University of Wisconsin-Platteville,22.0,Public,2.628769230769231,0.3804061567273366,4.845789196465149,0.3804061567273366,Bachelor Degree,52,Business,Average (2-3),Very Affordable (<10%)
83913.0,35500.0,31000.0,376.0,329.0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,Rochester University,13.0,"Private, nonprofit",2.36374647887324,0.4230572140192818,5.376997604661971,0.4230572140192818,Bachelor Degree,51,Health Professions,Average (2-3),Very Affordable (<10%)
41705.0,27000.0,27000.0,286.0,286.0,4201,"Psychology, General.",3,Bachelor's Degree,Anderson University,16.0,"Private, nonprofit",1.5446296296296296,0.647404387963074,8.229229109219519,0.647404387963074,Bachelor Degree,42,Psychology,Below Average (1-2),Very Affordable (<10%)
139238.0,19151.0,15000.0,203.0,159.0,5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",3,Bachelor's Degree,University of Kansas,119.0,Public,7.270534175761057,0.1375414757465634,1.749522400494118,0.1375414757465634,Bachelor Degree,51,Health Professions,Excellent (>5),Very Affordable (<10%)
55583.0,25370.0,18630.0,269.0,198.0,301,Natural Resources Conservation and Research.,3,Bachelor's Degree,Metropolitan State University of Denver,34.0,Public,2.190894757587702,0.4564345213464548,5.807531079646655,0.4564345213464548,Bachelor Degree,30,Other,Average (2-3),Very Affordable (<10%)
